Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	Control_1 Spectral Count	Control_2 Spectral Count	Control_3 Spectral Count	Control_4 Spectral Count	Control_5 Spectral Count	Control_6 Spectral Count	Symbiosome_1 Spectral Count	Symbiosome_2 Spectral Count	Symbiosome_3 Spectral Count	Symbiosome_4 Spectral Count	Symbiosome_5 Spectral Count	Symbiosome_6 Spectral Count	Control_1 Unique Spectral Count	Control_2 Unique Spectral Count	Control_3 Unique Spectral Count	Control_4 Unique Spectral Count	Control_5 Unique Spectral Count	Control_6 Unique Spectral Count	Symbiosome_1 Unique Spectral Count	Symbiosome_2 Unique Spectral Count	Symbiosome_3 Unique Spectral Count	Symbiosome_4 Unique Spectral Count	Symbiosome_5 Unique Spectral Count	Symbiosome_6 Unique Spectral Count	Control_1 Total Spectral Count	Control_2 Total Spectral Count	Control_3 Total Spectral Count	Control_4 Total Spectral Count	Control_5 Total Spectral Count	Control_6 Total Spectral Count	Symbiosome_1 Total Spectral Count	Symbiosome_2 Total Spectral Count	Symbiosome_3 Total Spectral Count	Symbiosome_4 Total Spectral Count	Symbiosome_5 Total Spectral Count	Symbiosome_6 Total Spectral Count	Control_1 Intensity	Control_2 Intensity	Control_3 Intensity	Control_4 Intensity	Control_5 Intensity	Control_6 Intensity	Symbiosome_1 Intensity	Symbiosome_2 Intensity	Symbiosome_3 Intensity	Symbiosome_4 Intensity	Symbiosome_5 Intensity	Symbiosome_6 Intensity	Control_1 MaxLFQ Intensity	Control_2 MaxLFQ Intensity	Control_3 MaxLFQ Intensity	Control_4 MaxLFQ Intensity	Control_5 MaxLFQ Intensity	Control_6 MaxLFQ Intensity	Symbiosome_1 MaxLFQ Intensity	Symbiosome_2 MaxLFQ Intensity	Symbiosome_3 MaxLFQ Intensity	Symbiosome_4 MaxLFQ Intensity	Symbiosome_5 MaxLFQ Intensity	Symbiosome_6 MaxLFQ Intensity	Indistinguishable Proteins
AIPGENE16583	AIPGENE16583	AIPGENE16583		1439			AIPGENE16583	0.7789	0.9936	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE16584
AIPGENE16589	AIPGENE16589	AIPGENE16589		358			AIPGENE16589	0.9999	0.997	2	2	2	2	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2319492.2	2973969.0	1802795.9	1582915.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE1662	AIPGENE1662	AIPGENE1662		135			AIPGENE1662	1.0	0.999	4	94	94	94	14	7	8	8	10	8	9	4	8	6	6	6	14	7	8	8	10	8	9	4	8	6	6	6	14	7	8	8	10	8	9	4	8	6	6	6	9.0247917E8	3.92437472E8	4.87473088E8	2.89016672E8	4.60381568E8	5.35887392E8	6.1199354E8	3.94495232E8	4.50974816E8	4.37706144E8	3.78649312E8	3.74460032E8	6.5420896E8	3.9649184E8	3.85918528E8	3.10845504E8	4.83359552E8	6.018496E8	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE16636	AIPGENE16636	AIPGENE16636		228			AIPGENE16636	0.6995	0.9903	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	3919198.5	2857517.5	0.0	4564010.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE16656	AIPGENE16656	AIPGENE16656		775			AIPGENE16656	1.0	0.9988	2	12	12	12	3	2	0	1	2	2	0	1	1	0	0	0	3	2	0	1	2	2	0	1	1	0	0	0	3	2	0	1	2	2	0	1	1	0	0	0	1.4956474E7	1.2300701E7	0.0	0.0	0.0	1.859796E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE16659	AIPGENE16659	AIPGENE16659		513			AIPGENE16659	1.0	0.9979	4	12	12	12	5	0	4	1	2	0	0	0	0	0	0	0	5	0	4	1	2	0	0	0	0	0	0	0	5	0	4	1	2	0	0	0	0	0	0	0	0.0	0.0	1.2197906E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE16667	AIPGENE16667	AIPGENE16667		428			AIPGENE16667	0.9999	0.9982	2	16	16	16	0	1	1	1	1	0	1	3	4	1	2	1	0	1	1	1	1	0	1	3	4	1	2	1	0	1	1	1	1	0	1	3	4	1	2	1	7102986.5	4669941.0	3250008.5	4115861.2	4206409.5	0.0	0.0	1.1231485E7	1.7534432E7	5217189.0	6192170.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE16685	AIPGENE16685	AIPGENE16685		853			AIPGENE16685	1.0	0.9958	2	7	7	7	0	0	0	3	2	2	0	0	0	0	0	0	0	0	0	3	2	2	0	0	0	0	0	0	0	0	0	3	2	2	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE16734	AIPGENE16734	AIPGENE16734		630			AIPGENE16734	1.0	0.9983	3	9	9	9	3	0	2	2	2	0	0	0	0	0	0	0	3	0	2	2	2	0	0	0	0	0	0	0	3	0	2	2	2	0	0	0	0	0	0	0	6685305.0	6433907.0	6343290.0	6633595.0	5137016.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE16738	AIPGENE16738	AIPGENE16738		652			AIPGENE16738	1.0	0.999	17	128	128	128	20	18	31	24	25	10	0	0	0	0	0	0	20	18	31	24	25	10	0	0	0	0	0	0	20	18	31	24	25	10	0	0	0	0	0	0	1.67568368E8	1.42939728E8	1.90160688E8	1.44617184E8	1.37870352E8	6.1763776E7	0.0	0.0	0.0	0.0	0.0	0.0	4.2639452E7	3.2466146E7	4.3025492E7	3.3025762E7	2.802054E7	2.9116968E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE16745	AIPGENE16745	AIPGENE16745		380			AIPGENE16745	1.0	0.999	5	31	31	31	7	4	5	5	6	4	0	0	0	0	0	0	7	4	5	5	6	4	0	0	0	0	0	0	7	4	5	5	6	4	0	0	0	0	0	0	1.9761758E7	1.1858316E7	3.259336E7	3.4807116E7	2.56624E7	2.2093004E7	0.0	0.0	0.0	0.0	0.0	0.0	1.3850056E7	0.0	2.430748E7	1.4807499E7	9050448.0	1.0210425E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE16749	AIPGENE16749	AIPGENE16749		1464			AIPGENE16749	1.0	0.999	22	122	120	122	26	22	21	23	21	9	0	0	0	0	0	0	25	21	21	23	21	9	0	0	0	0	0	0	26	22	21	23	21	9	0	0	0	0	0	0	1.41734384E8	1.99600528E8	1.6283496E8	1.78273552E8	1.16436232E8	1.0211408E8	0.0	0.0	0.0	0.0	0.0	0.0	3.4191688E7	5.0764184E7	4.3887268E7	4.53218E7	3.3207738E7	4.2601376E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE16750	AIPGENE16750	AIPGENE16750		33			AIPGENE16750	1.0	0.9983	2	11	11	11	2	2	0	1	2	4	0	0	0	0	0	0	2	2	0	1	2	4	0	0	0	0	0	0	2	2	0	1	2	4	0	0	0	0	0	0	2.3358742E7	1.6574921E7	2.3954548E7	2.0411112E7	2.8232316E7	4.2226664E7	0.0	0.0	2.2545454E7	0.0	0.0	0.0	1.0759625E7	0.0	1.6021135E7	0.0	1.8811298E7	2.8141508E7	0.0	0.0	1.4404795E7	0.0	0.0	0.0	
AIPGENE16795	AIPGENE16795	AIPGENE16795		217			AIPGENE16795	1.0	0.999	37	718	718	718	47	21	39	43	31	38	98	81	86	72	74	88	47	21	39	43	31	38	98	81	86	72	74	88	47	21	39	43	31	38	98	81	86	72	74	88	6.4031507E8	2.8312544E8	5.1002672E8	4.42140672E8	3.7451808E8	7.1529722E8	2.84119936E9	2.68581376E9	3.28328243E9	1.96177523E9	1.59581542E9	2.82468659E9	9.7853616E7	5.5041348E7	8.0888168E7	6.9348248E7	6.3132508E7	1.10647104E8	3.8764784E8	3.48329664E8	4.29783488E8	2.85327808E8	2.21861984E8	3.74716736E8	
AIPGENE16819	AIPGENE16819	AIPGENE16819		1361			AIPGENE16819	1.0	0.999	5	18	18	18	6	1	1	5	4	1	0	0	0	0	0	0	6	1	1	5	4	1	0	0	0	0	0	0	6	1	1	5	4	1	0	0	0	0	0	0	3.4287628E7	3.7624364E7	3.4068516E7	5.5911852E7	2.8552636E7	3.5067904E7	0.0	0.0	0.0	0.0	0.0	0.0	2.48959E7	2.4094426E7	3.0005446E7	3.7855192E7	2.4312402E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE16826	AIPGENE16826	AIPGENE16826		305			AIPGENE16826	1.0	0.999	11	104	104	104	17	15	11	17	19	11	1	4	7	1	1	0	17	15	11	17	19	11	1	4	7	1	1	0	17	15	11	17	19	11	1	4	7	1	1	0	7.2406384E7	8.433172E7	5.7186244E7	8.4790208E7	1.29232992E8	4.7522536E7	1.0912661E7	3.7603784E7	8.4633968E7	9011732.0	0.0	0.0	1.820633E7	2.9157088E7	2.3724652E7	3.1680344E7	2.8905486E7	2.1869762E7	0.0	2.4322054E7	3.6156148E7	0.0	0.0	0.0	
AIPGENE16840	AIPGENE16840	AIPGENE16840		637			AIPGENE16840	0.8625	0.9964	1	4	4	4	1	0	2	1	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	5147835.0	6459322.5	7221874.5	6859038.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE16842	AIPGENE16842	AIPGENE16842		494			AIPGENE16842	1.0	0.999	6	39	39	39	6	4	6	5	12	3	0	0	1	1	0	1	6	4	6	5	12	3	0	0	1	1	0	1	6	4	6	5	12	3	0	0	1	1	0	1	3.4433904E7	5.9760812E7	5.6343632E7	6.063556E7	7.3164992E7	3.5708088E7	0.0	0.0	1.8530802E7	0.0	0.0	0.0	2.9809242E7	0.0	3.6779532E7	4.63992E7	4.8246884E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE16846	AIPGENE16846	AIPGENE16846		186			AIPGENE16846	0.9456	0.9987	1	11	11	11	2	2	3	2	1	1	0	0	0	0	0	0	2	2	3	2	1	1	0	0	0	0	0	0	2	2	3	2	1	1	0	0	0	0	0	0	1.139098E7	1.0380675E7	1.6588506E7	1.0746068E7	1.1142969E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE16849	AIPGENE16849	AIPGENE16849		334			AIPGENE16849	1.0	0.9989	6	62	62	62	6	3	5	8	6	5	5	7	3	6	2	6	6	3	5	8	6	5	5	7	3	6	2	6	6	3	5	8	6	5	5	7	3	6	2	6	2.2617558E7	2.9039564E7	2.561236E7	4.9475908E7	2.9029532E7	3.3126004E7	2.1014206E7	5.1138368E7	4.8838824E7	2.4399876E7	1.3838851E7	2.45108E7	1.0545543E7	1.3873793E7	9972230.0	1.7837414E7	1.1983929E7	1.5044837E7	2.1921784E7	2.7142974E7	3.6182096E7	1.3167382E7	0.0	1.5672261E7	
AIPGENE16853	AIPGENE16853	AIPGENE16853		1657			AIPGENE16853	1.0	0.999	72	567	567	567	118	79	84	103	112	65	2	1	3	0	0	0	118	79	84	103	112	65	2	1	3	0	0	0	118	79	84	103	112	65	2	1	3	0	0	0	1.18638784E9	2.27381786E9	2.37800499E9	1.40832448E9	1.14632781E9	9.2593702E8	0.0	1853954.9	0.0	0.0	0.0	0.0	2.70428256E8	2.93396608E8	3.2469648E8	3.19467552E8	2.94662048E8	2.53651392E8	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE16857	AIPGENE16857	AIPGENE16857		333			AIPGENE16857	1.0	0.9988	9	25	25	25	11	1	4	4	4	1	0	0	0	0	0	0	11	1	4	4	4	1	0	0	0	0	0	0	11	1	4	4	4	1	0	0	0	0	0	0	4.826432E7	3.7499688E7	3.41508E7	2.5168728E7	2.8140982E7	1.4006904E7	0.0	0.0	2.2621376E7	0.0	0.0	0.0	1.8952662E7	1.4813136E7	1.6536913E7	1.4607007E7	1.5318873E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE16868	AIPGENE16868	AIPGENE16868		627			AIPGENE16868	1.0	0.9989	15	87	87	87	15	7	7	5	7	7	7	18	7	0	0	7	15	7	7	5	7	7	7	18	7	0	0	7	15	7	7	5	7	7	7	18	7	0	0	7	8.0927856E7	5.2139524E7	3.7084068E7	1.5068486E7	2.0934678E7	1.3709345E7	6.6353088E7	1.61979104E8	7.9046224E7	0.0	0.0	1.5755416E7	1.6173663E7	1.7762368E7	1.2652566E7	1.0376339E7	8115898.5	0.0	1.9230216E7	2.598737E7	3.0258492E7	0.0	0.0	6593248.0	
AIPGENE16881	AIPGENE16881	AIPGENE16881		1000			AIPGENE16881	1.0	0.9983	5	26	26	26	4	2	1	9	6	4	0	0	0	0	0	0	4	2	1	9	6	4	0	0	0	0	0	0	4	2	1	9	6	4	0	0	0	0	0	0	0.0	0.0	0.0	1.0559329E7	2905258.0	5071463.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE16886	AIPGENE16886	AIPGENE16886		559			AIPGENE16886	1.0	0.9989	10	58	58	58	10	6	9	11	15	7	0	0	0	0	0	0	10	6	9	11	15	7	0	0	0	0	0	0	10	6	9	11	15	7	0	0	0	0	0	0	1.30334216E8	1.44671104E8	1.47247408E8	1.58206288E8	1.23159E8	1.24987712E8	0.0	0.0	0.0	0.0	0.0	0.0	6.5472132E7	6.5236956E7	6.5518284E7	7.6151488E7	6.6447336E7	5.4286344E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE16894	AIPGENE16894	AIPGENE16894		180			AIPGENE16894	1.0	0.9989	9	58	58	58	9	14	12	19	3	1	0	0	0	0	0	0	9	14	12	19	3	1	0	0	0	0	0	0	9	14	12	19	3	1	0	0	0	0	0	0	2.5163656E7	1.04101136E8	8.3385808E7	1.22323512E8	9837105.0	6994273.5	0.0	0.0	0.0	0.0	0.0	0.0	1.5853197E7	2.5231994E7	2.749443E7	2.6201744E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE16906	AIPGENE16906	AIPGENE16906		251			AIPGENE16906	1.0	0.999	11	75	75	75	10	13	11	16	11	14	0	0	0	0	0	0	10	13	11	16	11	14	0	0	0	0	0	0	10	13	11	16	11	14	0	0	0	0	0	0	9.8962992E7	1.3629688E8	7.701908E7	8.4879872E7	6.8327384E7	9.9353848E7	0.0	0.0	0.0	0.0	0.0	0.0	3.7412124E7	4.4836564E7	3.3248082E7	3.1217346E7	2.8978118E7	4.7994112E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE16910	AIPGENE16910	AIPGENE16910		2119			AIPGENE16910	1.0	0.9989	9	57	57	57	13	12	8	9	11	4	0	0	0	0	0	0	13	12	8	9	11	4	0	0	0	0	0	0	13	12	8	9	11	4	0	0	0	0	0	0	7.9832328E7	7.4560416E7	5.7803152E7	8.6232912E7	7.454412E7	2.745314E7	0.0	0.0	0.0	0.0	0.0	0.0	4.7757652E7	5.4270572E7	4.0685352E7	5.85421E7	4.2160756E7	2.090583E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE16912	AIPGENE16912	AIPGENE16912		239			AIPGENE16912	0.835	0.9955	1	6	6	6	2	0	1	2	1	0	0	0	0	0	0	0	2	0	1	2	1	0	0	0	0	0	0	0	2	0	1	2	1	0	0	0	0	0	0	0	3951153.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE16918	AIPGENE16918	AIPGENE16918		178			AIPGENE16918	1.0	0.9977	2	7	7	7	0	1	3	1	1	1	0	0	0	0	0	0	0	1	3	1	1	1	0	0	0	0	0	0	0	1	3	1	1	1	0	0	0	0	0	0	0.0	0.0	1.7038612E7	0.0	1.1515235E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE16921	AIPGENE16921	AIPGENE16921		590			AIPGENE16921	0.9448	0.9987	1	5	5	5	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0.0	8522144.0	5890978.0	6121772.0	6546720.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE16922	AIPGENE16922	AIPGENE16922		773			AIPGENE16922	1.0	0.9989	12	47	0	47	12	4	6	11	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	4	6	11	7	7	0	0	0	0	0	0	4.637622E7	7.091828E7	5.0402412E7	6.9349648E7	5.520276E7	5.8524072E7	0.0	0.0	0.0	0.0	0.0	0.0	1.4277207E7	2.2964862E7	1.729667E7	1.9765376E7	1.8291882E7	2.5070426E7	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE16923
AIPGENE16926	AIPGENE16926	AIPGENE16926		361			AIPGENE16926	1.0	0.999	8	40	0	40	9	3	4	7	13	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3	4	7	13	4	0	0	0	0	0	0	7.0270008E7	7.5844984E7	9.7714248E7	8.2416872E7	6.4757996E7	2.8663046E7	0.0	0.0	0.0	0.0	0.0	0.0	4.6662772E7	4.6214308E7	5.1953588E7	5.7538024E7	3.5801624E7	3.202809E7	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE16927, AIPGENE16928, AIPGENE16929
AIPGENE16941	AIPGENE16941	AIPGENE16941		313			AIPGENE16941	1.0	0.9989	7	39	39	39	4	9	2	8	8	8	0	0	0	0	0	0	4	9	2	8	8	8	0	0	0	0	0	0	4	9	2	8	8	8	0	0	0	0	0	0	5045664.0	1.9820428E7	5766300.0	1.3521288E7	4.3070056E7	2.520236E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1088438E7	0.0	7704089.0	1.2101474E7	1.3689628E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE16948	AIPGENE16948	AIPGENE16948		2124			AIPGENE16948	0.9999	0.9966	2	5	5	5	2	1	1	0	1	0	0	0	0	0	0	0	2	1	1	0	1	0	0	0	0	0	0	0	2	1	1	0	1	0	0	0	0	0	0	0	0.0	5110900.0	7512418.5	0.0	6644019.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE16958	AIPGENE16958	AIPGENE16958		203			AIPGENE16958	1.0	0.9979	5	4	4	84	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	13	4	3	7	8	6	8	7	9	4	9	6	7000501.0	2882094.8	2176337.0	0.0	0.0	0.0	6805213.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE16981	AIPGENE16981	AIPGENE16981		475			AIPGENE16981	1.0	0.9989	12	80	80	80	16	8	17	12	17	10	0	0	0	0	0	0	16	8	17	12	17	10	0	0	0	0	0	0	16	8	17	12	17	10	0	0	0	0	0	0	1.97686208E8	1.85511152E8	1.95174688E8	1.19389304E8	1.43168608E8	5.1531848E7	0.0	0.0	0.0	0.0	0.0	0.0	4.36291E7	5.2712536E7	4.4197952E7	3.1469466E7	3.543116E7	2.9359582E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE16996	AIPGENE16996	AIPGENE16996		308			AIPGENE16996	0.6972	0.9902	1	5	0	5	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	1	0	0	0	0	0	0	0	8323533.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE3474, AIPGENE3475
AIPGENE17011	AIPGENE17011	AIPGENE17011		334			AIPGENE17011	0.8223	0.9951	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE17021	AIPGENE17021	AIPGENE17021		196			AIPGENE17021	1.0	0.999	6	64	64	64	12	3	9	13	17	6	0	1	2	0	0	1	12	3	9	13	17	6	0	1	2	0	0	1	12	3	9	13	17	6	0	1	2	0	0	1	6.6657504E7	6.7307824E7	6.17074E7	8.8279088E7	9.6066888E7	5.2279832E7	0.0	0.0	2.012435E7	0.0	0.0	0.0	3.5674104E7	4.3451644E7	2.948199E7	3.612058E7	4.3552516E7	2.7443372E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE17030	AIPGENE17030	AIPGENE17030		1126			AIPGENE17030	1.0	0.9967	2	10	10	10	4	0	0	2	1	3	0	0	0	0	0	0	4	0	0	2	1	3	0	0	0	0	0	0	4	0	0	2	1	3	0	0	0	0	0	0	6023837.5	0.0	0.0	9765420.0	3331363.5	4428972.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE17046	AIPGENE17046	AIPGENE17046		792			AIPGENE17046	1.0	0.9979	4	15	15	15	3	0	2	1	5	2	1	1	0	0	0	0	3	0	2	1	5	2	1	1	0	0	0	0	3	0	2	1	5	2	1	1	0	0	0	0	9391480.0	1983829.6	1.8873114E7	1.1440224E7	5712836.0	0.0	0.0	0.0	0.0	0.0	2372791.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE17072	AIPGENE17072	AIPGENE17072		451			AIPGENE17072	0.9282	0.9982	1	6	6	6	1	0	3	1	1	0	0	0	0	0	0	0	1	0	3	1	1	0	0	0	0	0	0	0	1	0	3	1	1	0	0	0	0	0	0	0	3388167.0	0.0	6235387.0	2962139.8	3949933.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE17074	AIPGENE17074	AIPGENE17074		625			AIPGENE17074	1.0	0.9971	2	8	8	8	1	1	1	3	0	2	0	0	0	0	0	0	1	1	1	3	0	2	0	0	0	0	0	0	1	1	1	3	0	2	0	0	0	0	0	0	1639893.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE17078	AIPGENE17078	AIPGENE17078		908			AIPGENE17078	1.0	0.9902	3	3	3	3	2	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	6425668.0	2011892.9	4260076.0	0.0	5258408.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE17083	AIPGENE17083	AIPGENE17083		228			AIPGENE17083	1.0	0.9986	3	13	9	13	4	1	0	2	4	2	0	0	0	0	0	0	2	1	0	1	3	2	0	0	0	0	0	0	4	1	0	2	4	2	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.1560295E7	8171519.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE17102	AIPGENE17102	AIPGENE17102		484			AIPGENE17102	1.0	0.999	28	197	197	197	46	20	31	37	37	21	1	2	1	0	0	1	46	20	31	37	37	21	1	2	1	0	0	1	46	20	31	37	37	21	1	2	1	0	0	1	6.689623E8	5.7134848E8	6.4338522E8	6.1334394E8	5.8125901E8	3.78678592E8	7191972.5	1.415682E7	0.0	0.0	0.0	4975862.5	1.66626352E8	1.73732416E8	1.69962672E8	1.54951568E8	1.52820976E8	1.30302824E8	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE17103	AIPGENE17103	AIPGENE17103		926			AIPGENE17103	0.8139	0.9948	1	2	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE17242, AIPGENE18237, AIPGENE24119, AIPGENE29069, AIPGENE29070, AIPGENE6984
AIPGENE17107	AIPGENE17107	AIPGENE17107		614			AIPGENE17107	0.7553	0.9927	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE28351
AIPGENE17124	AIPGENE17124	AIPGENE17124		273			AIPGENE17124	1.0	0.9989	2	12	12	12	1	1	2	3	3	2	0	0	0	0	0	0	1	1	2	3	3	2	0	0	0	0	0	0	1	1	2	3	3	2	0	0	0	0	0	0	6094440.0	1.6347475E7	1.9827076E7	1.5784148E7	1.5947533E7	1.748831E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
