Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	Control_1 Spectral Count	Control_2 Spectral Count	Control_3 Spectral Count	Control_4 Spectral Count	Control_5 Spectral Count	Control_6 Spectral Count	Symbiosome_1 Spectral Count	Symbiosome_2 Spectral Count	Symbiosome_3 Spectral Count	Symbiosome_4 Spectral Count	Symbiosome_5 Spectral Count	Symbiosome_6 Spectral Count	Control_1 Unique Spectral Count	Control_2 Unique Spectral Count	Control_3 Unique Spectral Count	Control_4 Unique Spectral Count	Control_5 Unique Spectral Count	Control_6 Unique Spectral Count	Symbiosome_1 Unique Spectral Count	Symbiosome_2 Unique Spectral Count	Symbiosome_3 Unique Spectral Count	Symbiosome_4 Unique Spectral Count	Symbiosome_5 Unique Spectral Count	Symbiosome_6 Unique Spectral Count	Control_1 Total Spectral Count	Control_2 Total Spectral Count	Control_3 Total Spectral Count	Control_4 Total Spectral Count	Control_5 Total Spectral Count	Control_6 Total Spectral Count	Symbiosome_1 Total Spectral Count	Symbiosome_2 Total Spectral Count	Symbiosome_3 Total Spectral Count	Symbiosome_4 Total Spectral Count	Symbiosome_5 Total Spectral Count	Symbiosome_6 Total Spectral Count	Control_1 Intensity	Control_2 Intensity	Control_3 Intensity	Control_4 Intensity	Control_5 Intensity	Control_6 Intensity	Symbiosome_1 Intensity	Symbiosome_2 Intensity	Symbiosome_3 Intensity	Symbiosome_4 Intensity	Symbiosome_5 Intensity	Symbiosome_6 Intensity	Control_1 MaxLFQ Intensity	Control_2 MaxLFQ Intensity	Control_3 MaxLFQ Intensity	Control_4 MaxLFQ Intensity	Control_5 MaxLFQ Intensity	Control_6 MaxLFQ Intensity	Symbiosome_1 MaxLFQ Intensity	Symbiosome_2 MaxLFQ Intensity	Symbiosome_3 MaxLFQ Intensity	Symbiosome_4 MaxLFQ Intensity	Symbiosome_5 MaxLFQ Intensity	Symbiosome_6 MaxLFQ Intensity	Indistinguishable Proteins
AIPGENE12698	AIPGENE12698	AIPGENE12698		204			AIPGENE12698	1.0	0.998	2	5	5	5	2	0	0	1	1	1	0	0	0	0	0	0	2	0	0	1	1	1	0	0	0	0	0	0	2	0	0	1	1	1	0	0	0	0	0	0	9541172.0	2055818.8	5266291.0	6280983.0	0.0	3328400.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE12701	AIPGENE12701	AIPGENE12701		126			AIPGENE12701	0.6795	0.9905	1	7	7	7	1	0	3	0	0	0	0	2	1	0	0	0	1	0	3	0	0	0	0	2	1	0	0	0	1	0	3	0	0	0	0	2	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5895719E7	1.751612E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE12727	AIPGENE12727	AIPGENE12727		252			AIPGENE12727	1.0	0.999	10	33	0	37	8	1	5	8	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	5	8	13	1	0	0	0	0	0	0	4.667609E7	2.1570416E7	2.700472E7	2.7667332E7	4.1681932E7	5890357.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7746802E7	1.5396595E7	1.4375471E7	1.394245E7	1.4682078E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE21594
AIPGENE12755	AIPGENE12755	AIPGENE12755		455			AIPGENE12755	1.0	0.9988	3	17	17	17	4	2	2	4	4	1	0	0	0	0	0	0	4	2	2	4	4	1	0	0	0	0	0	0	4	2	2	4	4	1	0	0	0	0	0	0	1.0491568E7	0.0	7779978.0	2.2065784E7	1.8927956E7	6692124.0	0.0	0.0	0.0	0.0	0.0	0.0	6221898.0	0.0	0.0	1.2970643E7	1.0927342E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE12767	AIPGENE12767	AIPGENE12767		237			AIPGENE12767	0.9439	0.9988	1	4	4	4	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0.0	0.0	0.0	9224358.0	9860814.0	7568941.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE12775	AIPGENE12775	AIPGENE12775		376			AIPGENE12775	1.0	0.999	33	361	328	1929	57	38	48	61	63	37	11	11	12	8	9	6	47	35	43	57	58	35	11	10	11	7	8	6	313	246	245	292	306	214	55	61	63	45	39	50	1.9649815E10	1.8224722E10	1.6387478E10	1.5318557E10	1.620029E10	1.63974E10	1.3155484E8	1.3675533E8	2.6307907E8	6.333289E7	7.359566E7	6.688215E7	6.937306E9	5.3880494E9	5.343201E9	4.9617295E9	5.177214E9	5.6466217E9	5.9558344E7	5.321928E7	1.12026344E8	2.3790388E7	2.8682278E7	4.1751748E7	
AIPGENE12776	AIPGENE12776	AIPGENE12776		379			AIPGENE12776	0.8023	0.995	1	11	11	11	3	1	1	2	3	1	0	0	0	0	0	0	3	1	1	2	3	1	0	0	0	0	0	0	3	1	1	2	3	1	0	0	0	0	0	0	9477279.0	7481652.5	7404584.5	8291197.0	5868331.0	4306180.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE12785	AIPGENE12785	AIPGENE12785		201			AIPGENE12785	0.7179	0.9921	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE12792	AIPGENE12792	AIPGENE12792		370			AIPGENE12792	0.8167	0.9955	1	3	3	3	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	2046666.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE12812	AIPGENE12812	AIPGENE12812		1839			AIPGENE12812	0.8511	0.9965	1	17	17	17	0	0	1	3	1	2	2	3	1	2	0	2	0	0	1	3	1	2	2	3	1	2	0	2	0	0	1	3	1	2	2	3	1	2	0	2	0.0	0.0	1.0358138E8	5.711222E7	6.3125544E7	8.843115E7	5.369495E7	5.417169E7	6.6267364E7	5.2393108E7	0.0	2.1311648E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE12816	AIPGENE12816	AIPGENE12816		376			AIPGENE12816	1.0	0.999	15	17	17	346	9	1	1	3	1	2	0	0	0	0	0	0	9	1	1	3	1	2	0	0	0	0	0	0	79	47	44	46	51	34	9	10	8	6	7	5	2.2161824E7	0.0	2.4403659E8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE12829	AIPGENE12829	AIPGENE12829		165			AIPGENE12829	0.9382	0.9987	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2469368.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE12837	AIPGENE12837	AIPGENE12837		382			AIPGENE12837	0.8094	0.9953	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE1284	AIPGENE1284	AIPGENE1284		310			AIPGENE1284	0.9996	0.9937	2	6	6	6	2	1	2	1	0	0	0	0	0	0	0	0	2	1	2	1	0	0	0	0	0	0	0	0	2	1	2	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE12845	AIPGENE12845	AIPGENE12845		629			AIPGENE12845	0.9994	0.9921	2	3	3	3	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	2679210.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE1285	AIPGENE1285	AIPGENE1285		196			AIPGENE1285	1.0	0.9979	3	9	9	9	1	0	1	5	2	0	0	0	0	0	0	0	1	0	1	5	2	0	0	0	0	0	0	0	1	0	1	5	2	0	0	0	0	0	0	0	2954039.5	0.0	0.0	1.5809293E7	6794061.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE1287	AIPGENE1287	AIPGENE1287		1674			AIPGENE1287	1.0	0.999	88	704	704	704	134	87	111	120	162	68	2	5	9	3	2	1	134	87	111	120	162	68	2	5	9	3	2	1	134	87	111	120	162	68	2	5	9	3	2	1	1.5692905E9	1.199357E9	1.4643828E9	1.3208776E9	1.6199694E9	7.895872E8	2.0908532E7	1.6659629E7	1.372364E8	7518536.0	5864534.0	9574478.0	1.4397013E8	1.1494088E8	1.3845549E8	1.2669188E8	1.4820862E8	9.196672E7	1.1832917E7	0.0	2.9719802E7	0.0	0.0	0.0	
AIPGENE12890	AIPGENE12890	AIPGENE12890		535			AIPGENE12890	0.8382	0.9961	1	2	2	2	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2472622.5	0.0	0.0	0.0	3181875.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE12922	AIPGENE12922	AIPGENE12922		371			AIPGENE12922	1.0	0.9978	2	11	11	11	4	1	0	3	2	1	0	0	0	0	0	0	4	1	0	3	2	1	0	0	0	0	0	0	4	1	0	3	2	1	0	0	0	0	0	0	5481767.5	0.0	0.0	1.0124148E7	1.0872628E7	1.4058455E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE12928	AIPGENE12928	AIPGENE12928		224			AIPGENE12928	1.0	0.999	7	41	41	41	8	4	3	12	10	4	0	0	0	0	0	0	8	4	3	12	10	4	0	0	0	0	0	0	8	4	3	12	10	4	0	0	0	0	0	0	5.4252304E7	6824019.5	4.1329228E7	1.13356984E8	6.2369956E7	1.5597708E7	0.0	0.0	0.0	0.0	0.0	0.0	1.6432861E7	0.0	1.78571E7	3.1729648E7	2.1716174E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE1296	AIPGENE1296	AIPGENE1296		476			AIPGENE1296	1.0	0.999	19	195	195	195	24	24	24	26	34	14	12	8	16	4	6	3	24	24	24	26	34	14	12	8	16	4	6	3	24	24	24	26	34	14	12	8	16	4	6	3	1.535867E8	2.0594238E8	1.7934488E8	2.0766014E8	2.5499432E8	1.6801755E8	8.138556E7	7.047836E7	1.7203054E8	1.3437953E7	2.053042E7	6128026.0	3.758159E7	4.2661956E7	4.194197E7	5.0715304E7	5.5951636E7	4.1291612E7	3.072425E7	3.6859092E7	6.054199E7	8444278.0	1.7355204E7	0.0	
AIPGENE12962	AIPGENE12962	AIPGENE12962		202			AIPGENE12962	1.0	0.9985	3	28	28	28	5	3	5	5	5	5	0	0	0	0	0	0	5	3	5	5	5	5	0	0	0	0	0	0	5	3	5	5	5	5	0	0	0	0	0	0	3.2581592E7	1.290907E7	2.7841912E7	3.3449456E7	2.8176808E7	3.26712E7	0.0	0.0	2.883854E7	0.0	0.0	0.0	1.403783E7	7508592.5	1.4137751E7	1.5079253E7	1.2194739E7	1.4942465E7	0.0	0.0	2.210696E7	0.0	0.0	0.0	
AIPGENE12966	AIPGENE12966	AIPGENE12966		338			AIPGENE12966	0.8999	0.9978	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4420278.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE12967	AIPGENE12967	AIPGENE12967		919			AIPGENE12967	1.0	0.9989	12	24	24	24	6	2	4	4	6	2	0	0	0	0	0	0	6	2	4	4	6	2	0	0	0	0	0	0	6	2	4	4	6	2	0	0	0	0	0	0	2.2083506E7	1.60876E7	3.616681E7	3.5762896E7	4.419454E7	2.2923664E7	0.0	0.0	0.0	0.0	0.0	0.0	1.9887698E7	0.0	3.4572704E7	3.0165528E7	3.3220618E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE12973	AIPGENE12973	AIPGENE12973		327			AIPGENE12973	1.0	0.9987	7	34	34	34	9	2	5	7	9	2	0	0	0	0	0	0	9	2	5	7	9	2	0	0	0	0	0	0	9	2	5	7	9	2	0	0	0	0	0	0	1.180931E7	7902356.0	6860567.0	2.694662E7	1.788079E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6232642.0	0.0	0.0	1.0508583E7	7484852.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE12990	AIPGENE12990	AIPGENE12990		218			AIPGENE12990	1.0	0.999	3	17	17	17	2	2	2	8	2	1	0	0	0	0	0	0	2	2	2	8	2	1	0	0	0	0	0	0	2	2	2	8	2	1	0	0	0	0	0	0	1.6650848E7	1.0311682E7	2.3446744E7	5.289951E7	1.617476E7	7657654.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3919243E7	2.8363444E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE12995	AIPGENE12995	AIPGENE12995		202			AIPGENE12995	1.0	0.999	15	159	159	159	30	15	20	40	33	17	2	1	1	0	0	0	30	15	20	40	33	17	2	1	1	0	0	0	30	15	20	40	33	17	2	1	1	0	0	0	2.7613037E8	2.0215998E8	2.0298432E8	3.4121942E8	3.0940752E8	1.6194598E8	8400365.0	0.0	1.8567546E7	0.0	0.0	0.0	7.465581E7	6.2961E7	6.9441896E7	9.113809E7	5.4567816E7	5.242461E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE12996	AIPGENE12996	AIPGENE12996		547			AIPGENE12996	1.0	0.9989	15	98	98	98	21	13	15	19	21	9	0	0	0	0	0	0	21	13	15	19	21	9	0	0	0	0	0	0	21	13	15	19	21	9	0	0	0	0	0	0	1.461272E8	8.384051E7	1.32021576E8	1.2184661E8	1.31452184E8	1.01871624E8	0.0	0.0	0.0	0.0	0.0	0.0	3.350507E7	3.3635644E7	3.396597E7	3.278641E7	2.7491876E7	2.9311598E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE12999	AIPGENE12999	AIPGENE12999		490			AIPGENE12999	1.0	0.999	42	492	492	492	99	50	72	83	91	63	7	6	17	2	0	2	99	50	72	83	91	63	7	6	17	2	0	2	99	50	72	83	91	63	7	6	17	2	0	2	1.1054675E9	7.39886E8	9.4580365E8	9.216979E8	9.615137E8	7.0861306E8	3.08338E7	5.696931E7	2.3524315E8	0.0	0.0	6740657.0	1.146436E8	8.257978E7	1.0002883E8	9.28543E7	1.01604616E8	7.629185E7	1.473636E7	2.5266942E7	5.116851E7	0.0	0.0	0.0	
AIPGENE13002	AIPGENE13002	AIPGENE13002		361			AIPGENE13002	1.0	0.9988	3	15	0	15	4	2	4	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	4	1	3	1	0	0	0	0	0	0	2.1254502E7	4177196.0	1.07017E7	4289969.0	2.180534E7	0.0	0.0	0.0	1.4144065E7	0.0	0.0	0.0	9951691.0	0.0	9959627.0	0.0	9268005.0	0.0	0.0	0.0	7968827.5	0.0	0.0	0.0	AIPGENE13003, AIPGENE13004
AIPGENE13012	AIPGENE13012	AIPGENE13012		245			AIPGENE13012	1.0	0.9988	8	80	80	80	18	7	12	9	13	12	2	1	2	2	1	1	18	7	12	9	13	12	2	1	2	2	1	1	18	7	12	9	13	12	2	1	2	2	1	1	1.33193736E8	1.13967496E8	1.4217685E8	1.05797656E8	1.4412883E8	1.6584032E8	1.7369654E7	0.0	3.823242E7	1.1901632E7	1.2988057E7	1.4304252E7	7.7797864E7	6.5439376E7	7.589616E7	6.711579E7	7.483187E7	1.01953464E8	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE1302	AIPGENE1302	AIPGENE1302		309			AIPGENE1302	0.849	0.9964	1	2	2	2	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0.0	4728328.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE13025	AIPGENE13025	AIPGENE13025		462			AIPGENE13025	1.0	0.9989	7	47	47	47	9	6	10	11	8	3	0	0	0	0	0	0	9	6	10	11	8	3	0	0	0	0	0	0	9	6	10	11	8	3	0	0	0	0	0	0	3.2132372E7	1.5885424E7	3.1046764E7	4.215337E7	4.0862156E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9841033.0	1.2950907E7	1.2563653E7	1.6463761E7	1.5848002E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE13027	AIPGENE13027	AIPGENE13027		408			AIPGENE13027	1.0	0.9988	4	19	19	19	3	4	4	4	3	1	0	0	0	0	0	0	3	4	4	4	3	1	0	0	0	0	0	0	3	4	4	4	3	1	0	0	0	0	0	0	2.2562498E7	2808351.5	7410328.0	6552581.5	1.3737798E7	4685824.5	0.0	0.0	0.0	0.0	0.0	0.0	1.2191038E7	0.0	0.0	0.0	9025600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE13028	AIPGENE13028	AIPGENE13028		434			AIPGENE13028	0.6768	0.9904	1	2	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE13029	AIPGENE13029	AIPGENE13029		574			AIPGENE13029	1.0	0.999	33	244	244	244	38	31	34	45	52	26	2	3	5	3	3	2	38	31	34	45	52	26	2	3	5	3	3	2	38	31	34	45	52	26	2	3	5	3	3	2	2.984467E8	2.6169312E8	3.0279158E8	3.27012E8	3.3362813E8	1.6209658E8	1.0386037E7	2.5375744E7	8.21985E7	1.3457484E7	1.7982972E7	1.636262E7	4.537637E7	3.5791676E7	4.253707E7	3.9955172E7	3.8369244E7	3.010573E7	0.0	1.6205302E7	2.8422976E7	0.0	1.129837E7	0.0	
AIPGENE1303	AIPGENE1303	AIPGENE1303		384			AIPGENE1303	1.0	0.9989	9	53	53	53	11	7	8	8	13	6	0	0	0	0	0	0	11	7	8	8	13	6	0	0	0	0	0	0	11	7	8	8	13	6	0	0	0	0	0	0	7.863365E7	7.6654376E7	9.14601E7	5.546843E7	7.238782E7	2.3681964E7	0.0	0.0	0.0	0.0	0.0	0.0	3.3488644E7	2.9808704E7	3.956188E7	3.138629E7	3.080695E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE13030	AIPGENE13030	AIPGENE13030		1131			AIPGENE13030	1.0	0.9988	5	20	20	20	4	2	3	4	3	2	0	0	2	0	0	0	4	2	3	4	3	2	0	0	2	0	0	0	4	2	3	4	3	2	0	0	2	0	0	0	2.3499092E7	1.995204E7	3.7925064E7	3.256349E7	2.3923934E7	1.9749936E7	0.0	0.0	2.3205876E7	0.0	0.0	0.0	1.3595247E7	1.5210408E7	2.3286564E7	1.9216878E7	1.7073832E7	1.4195554E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE13033	AIPGENE13033	AIPGENE13033		801			AIPGENE13033	0.763	0.9938	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE13045	AIPGENE13045	AIPGENE13045		496			AIPGENE13045	1.0	0.9968	3	5	5	5	1	1	2	0	0	1	0	0	0	0	0	0	1	1	2	0	0	1	0	0	0	0	0	0	1	1	2	0	0	1	0	0	0	0	0	0	8050454.5	0.0	4906338.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE13048	AIPGENE13048	AIPGENE13048		277			AIPGENE13048	0.6747	0.9903	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE13055	AIPGENE13055	AIPGENE13055		540			AIPGENE13055	1.0	0.9968	4	5	3	5	2	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	2	1	0	1	1	0	0	0	0	0	0	0	0.0	3.2028062E7	1.124647E7	0.0	9356754.0	0.0	0.0	0.0	2.9154534E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE13141	AIPGENE13141	AIPGENE13141		338			AIPGENE13141	0.6491	0.9892	1	2	2	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8579778E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE13159	AIPGENE13159	AIPGENE13159		277			AIPGENE13159	1.0	0.997	2	32	11	32	7	4	1	4	4	0	4	2	6	0	0	0	4	1	0	1	2	0	2	0	1	0	0	0	7	4	1	4	4	0	4	2	6	0	0	0	0.0	1.6483519E7	6289580.5	1.1037049E7	0.0	0.0	1.2261843E7	1.1236408E7	2.842853E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE1317	AIPGENE1317	AIPGENE1317		674			AIPGENE1317	1.0	0.999	10	26	26	26	6	2	5	6	7	0	0	0	0	0	0	0	6	2	5	6	7	0	0	0	0	0	0	0	6	2	5	6	7	0	0	0	0	0	0	0	4469075.0	5519847.5	3637315.2	1.3817812E7	2.4889692E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8613750.0	9708478.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE13201	AIPGENE13201	AIPGENE13201		3185			AIPGENE13201	1.0	0.999	172	2178	1410	2178	421	355	360	378	336	297	5	8	11	5	1	1	278	230	227	248	218	188	2	7	6	4	1	1	421	355	360	378	336	297	5	8	11	5	1	1	1.154799E10	1.4960048E10	1.3619415E10	1.1374292E10	9.378653E9	1.0636658E10	1.9215674E7	3.4552836E7	1.4113082E8	1.8037178E7	5163873.0	0.0	9.088817E8	1.2080287E9	1.0687206E9	8.857306E8	7.446078E8	8.747502E8	1.2280155E7	3.7526628E7	5.0089144E7	1.3721375E7	0.0	0.0	
AIPGENE13208	AIPGENE13208	AIPGENE13208		289			AIPGENE13208	1.0	0.999	20	206	206	206	38	27	32	34	34	30	1	3	7	0	0	0	38	27	32	34	34	30	1	3	7	0	0	0	38	27	32	34	34	30	1	3	7	0	0	0	5.1189606E8	4.2567402E8	4.9452813E8	5.0155923E8	4.7558557E8	4.9799325E8	5065682.0	2.22004E7	5.171626E7	0.0	0.0	0.0	7.002898E7	6.006713E7	7.014624E7	6.797996E7	6.660593E7	7.864595E7	0.0	1.5193201E7	3.5709864E7	0.0	0.0	0.0	
AIPGENE13209	AIPGENE13209	AIPGENE13209		474			AIPGENE13209	1.0	0.9989	3	15	15	15	5	1	2	1	1	0	2	1	2	0	0	0	5	1	2	1	1	0	2	1	2	0	0	0	5	1	2	1	1	0	2	1	2	0	0	0	2.2307026E7	8571199.0	8761995.0	2.0208584E7	1.4704403E7	0.0	2.5241408E7	0.0	3.8518496E7	0.0	0.0	0.0	1.4570582E7	0.0	0.0	0.0	0.0	0.0	1.6437152E7	0.0	2.1182326E7	0.0	0.0	0.0	
AIPGENE1321	AIPGENE1321	AIPGENE1321		723			AIPGENE1321	1.0	0.999	21	109	109	109	18	15	12	17	20	14	1	5	2	1	2	2	18	15	12	17	20	14	1	5	2	1	2	2	18	15	12	17	20	14	1	5	2	1	2	2	1.2518871E8	1.3511611E8	1.11838184E8	9.163921E7	5.6366656E7	5.7864816E7	0.0	0.0	0.0	0.0	0.0	7591803.5	2.773487E7	3.1772622E7	3.392403E7	2.7376178E7	2.3849424E7	3.0485148E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE13210	AIPGENE13210	AIPGENE13210		230			AIPGENE13210	1.0	0.999	9	92	61	92	26	12	5	11	20	17	0	0	1	0	0	0	19	5	3	9	13	12	0	0	0	0	0	0	26	12	5	11	20	17	0	0	1	0	0	0	1.8099214E8	8.260256E7	7.128161E7	1.0626124E8	1.6184658E8	1.612752E8	0.0	0.0	0.0	0.0	0.0	0.0	6.603537E7	6.0128E7	3.3740756E7	4.8485604E7	6.7089436E7	7.9260264E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE13216	AIPGENE13216	AIPGENE13216		360			AIPGENE13216	1.0	0.9988	6	23	0	23	4	4	5	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	5	4	6	0	0	0	0	0	0	0	2.2118378E7	8610463.0	2.2569512E7	1.5514388E7	1.8443292E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5745864.5	0.0	1.16065E7	1.2619002E7	1.3296025E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE13217, AIPGENE13218
